match_id,t1_name,t2_name,t1_win,t1_officialwin_before,t2_officialwin_before,t1_pagerank_before,t2_pagerank_before,t1_playerrank_before,t2_playerrank_before
37375,New York Excelsior,Los Angeles Valiant,1,6,0,0.050369701333818365,0.035650632160083996,1663.4457330840955,1298.7234866915967
37376,Seoul Dynasty,Hangzhou Spark,1,10,7,0.06546652527797724,0.04822847316908495,1822.8347529391258,1722.0063811946013
37377,Shanghai Dragons,Florida Mayhem,1,13,6,0.09493220540357421,0.05113373886129775,2128.122474479979,1577.1007503706933
37378,Dallas Fuel,Chengdu Hunters,1,14,7,0.04068703709629273,0.06037581912228733,1781.5839813632545,1819.3974519332357
37379,Shanghai Dragons,Dallas Fuel,0,14,15,0.09678619172531965,0.043310341760000454,2085.5518075870264,1805.678169334367
37380,Shanghai Dragons,Dallas Fuel,0,14,16,0.09449077468431123,0.054334969680319936,2028.09191585753,1843.9620178180676
37381,Seoul Dynasty,Chengdu Hunters,0,11,7,0.07908822736371877,0.05744619065776256,1791.5669935764615,1670.2320670720167
37382,Shanghai Dragons,Philadelphia Fusion,1,14,9,0.08915466051437436,0.08462016841040255,2043.2609065608958,1935.5649858155903
37391,Shanghai Dragons,Florida Mayhem,1,15,6,0.09150130997688653,0.05515608172837248,2069.522935947341,1725.2718135654807
37392,Florida Mayhem,Chengdu Hunters,1,6,8,0.05298689779256288,0.05362325444047088,1751.2666969672503,1666.7128860200667
37393,Shanghai Dragons,Seoul Dynasty,1,16,11,0.09235109341075509,0.06871198531513115,2028.09191585753,1791.5669935764615
37394,New York Excelsior,Hangzhou Spark,1,7,7,0.05074275859930867,0.04986363365837393,1706.330067529935,1751.345545117938
37401,San Francisco Shock,Atlanta Reign,0,10,10,0.09321159092248611,0.03427528451513953,1977.107071209774,1562.920098576211
37402,Los Angeles Gladiators,Dallas Fuel,0,9,17,0.04618818175025227,0.06239603509349839,1714.9419030481372,1928.1336163968183
37403,Boston Uprising,Atlanta Reign,0,7,11,0.01792150259131306,0.03382092364780331,1418.5623913749796,1578.504320899868
37404,Houston Outlaws,Dallas Fuel,0,10,18,0.04340611507262733,0.06121865427633387,1676.0173574023083,1914.2003834870914
37405,Seoul Dynasty,Chengdu Hunters,0,11,8,0.0649171717936247,0.05332829058850082,1813.8909416262122,1658.931270080182
37406,Shanghai Dragons,New York Excelsior,1,17,8,0.09581535319842142,0.05103551862747008,2089.5330653611836,1636.6577613377992
37411,Los Angeles Gladiators,Atlanta Reign,0,9,12,0.05023359518209465,0.043706965834913084,1705.1205309910779,1653.6007246432473
37412,Washington Justice,Dallas Fuel,0,8,19,0.03898735065804976,0.07190001092812123,1668.4153019439486,1996.3755009865552
37413,Los Angeles Gladiators,Boston Uprising,1,9,7,0.04982169954814669,0.02127394566251639,1675.3696592814847,1413.1382997377007
37414,Washington Justice,Paris Eternal,1,8,7,0.036603185571919064,0.056184167277157235,1715.6460900491427,1456.850663797952
37415,Dallas Fuel,Chengdu Hunters,0,20,9,0.0726864893637689,0.05482588170182205,1986.563397736674,1767.2100055971878
37416,Shanghai Dragons,Atlanta Reign,1,18,13,0.09638356859622076,0.04507769008080047,2089.5330653611836,1671.2220603867215
37417,Shanghai Dragons,Chengdu Hunters,1,19,10,0.09795974953897998,0.05808904961618627,2104.067442093281,1789.5869850606332
37418,Shanghai Dragons,Chengdu Hunters,1,20,10,0.0996429135651537,0.060913327112611035,2115.854294071281,1757.2462246997734
37419,Dallas Fuel,Chengdu Hunters,0,20,10,0.0740327247026062,0.05815550785874299,1934.0881178125728,1778.9960968774822
37420,Dallas Fuel,Atlanta Reign,1,20,13,0.07281083090885995,0.04493115191291221,1934.0881178125728,1646.4097602845493
