,match_id,t1_name,t2_name,t1_win,avg10_t1_All_Damage_Done,avg10_t2_All_Damage_Done,avg10_t1_Assists,avg10_t2_Assists,avg10_t1_Average_Time_Alive,avg10_t2_Average_Time_Alive,avg10_t1_Barrier_Damage_Done,avg10_t2_Barrier_Damage_Done,avg10_t1_Damage_Blocked,avg10_t2_Damage_Blocked,avg10_t1_Damage_Done,avg10_t2_Damage_Done,avg10_t1_Damage_Taken,avg10_t2_Damage_Taken,avg10_t1_Deaths,avg10_t2_Deaths,avg10_t1_Eliminations,avg10_t2_Eliminations,avg10_t1_Final_Blows,avg10_t2_Final_Blows,avg10_t1_Hero_Damage_Done,avg10_t2_Hero_Damage_Done,avg10_t1_Multikills,avg10_t2_Multikills,avg10_t1_Objective_Kills,avg10_t2_Objective_Kills,avg10_t1_Objective_Time,avg10_t2_Objective_Time,avg10_t1_Offensive_Assists,avg10_t2_Offensive_Assists,avg10_t1_Time_Alive,avg10_t2_Time_Alive,avg10_t1_Time_Building_Ultimate,avg10_t2_Time_Building_Ultimate,avg10_t1_Time_Elapsed_per_Ultimate_Earned,avg10_t2_Time_Elapsed_per_Ultimate_Earned,avg10_t1_Time_Holding_Ultimate,avg10_t2_Time_Holding_Ultimate,avg10_t1_Time_Played,avg10_t2_Time_Played,avg10_t1_Ultimates_Earned_-_Fractional,avg10_t2_Ultimates_Earned_-_Fractional,avg10_t1_Ultimates_Used,avg10_t2_Ultimates_Used,avg10_t1_Damage_-_Quick_Melee,avg10_t2_Damage_-_Quick_Melee,avg10_t1_Defensive_Assists,avg10_t2_Defensive_Assists,avg10_t1_Environmental_Kills,avg10_t2_Environmental_Kills,avg10_t1_Healing_Done,avg10_t2_Healing_Done,avg10_t1_Knockback_Kills,avg10_t2_Knockback_Kills,avg10_t1_Melee_Final_Blows,avg10_t2_Melee_Final_Blows,avg10_t1_Melee_Percentage_of_Final_Blows,avg10_t2_Melee_Percentage_of_Final_Blows,avg10_t1_Shots_Fired,avg10_t2_Shots_Fired,avg10_t1_Weapon_Accuracy,avg10_t2_Weapon_Accuracy,avg10_t1_Environmental_Deaths,avg10_t2_Environmental_Deaths,avg10_t1_Solo_Kills,avg10_t2_Solo_Kills,avg10_t1_Turrets_Destroyed,avg10_t2_Turrets_Destroyed,avg10_t1_Teleporter_Pads_Destroyed,avg10_t2_Teleporter_Pads_Destroyed,avg10_t1_Recon_Assists,avg10_t2_Recon_Assists
333,37213,Paris Eternal,Florida Mayhem,0,33436.21566,61457.95107,39.38471077,60.64668576,221.0983193,651.7538179,9462.940453,18161.71564,14387.26079,20261.19945,21861.73407,38197.5983,24636.50482,34257.67439,23.31719224,20.66911573,56.22442455,90.66506294,16.42678742,29.42381917,21861.73407,38197.5983,1.623585552,0.386035127,20.90507677,37.5897541,221.7958638,365.2623485,15.3579625,20.0067061,1938.08449,3386.917766,1754.341053,2810.276731,315.3584647,581.2486783,329.5631527,661.9354648,360,600,18.56866671,29.73042924,15.54686814,25.28737589,255.2932131,594.6660963,20.53810995,34.21405114,0.412926364,0.594558015,13523.44351,20828.31172,6.896734338,10.86947199,1.337714504,2.657610391,0.326693811,0.461617456,7720.954603,15138.14119,0.753995742,1.299450464,0.983949461,0.9548763,1.056563928,2.453880672,0,0.243574515,0,0.081191505,0.046718543,0
334,37212,Toronto Defiant,London Spitfire,1,32907.1033,47360.64484,23.82465325,40.97760612,224.8332648,422.1452154,11961.93745,13193.03972,13823.20042,18978.81885,18344.9546,31318.74381,21564.11746,35639.42101,21.33796656,29.6579276,38.39019371,65.008565,14.39063007,23.59218972,18344.9546,31318.74381,0.246041207,0.545844895,14.84048294,23.48031598,186.4555379,294.4858888,12.0715286,19.65782672,1951.532739,3313.525705,1717.330055,2893.177132,329.4300255,515.07944,364.8573539,567.8240912,360,600,16.52565081,26.6282086,12.97894325,20.73318448,292.2795234,296.9788531,16.63524398,27.99482349,0.174910388,0.438769163,11788.08735,20298.38482,3.206719967,4.204337409,1.092918618,1.633503723,0.232825417,0.447357379,5605.769478,6057.301039,0.779135107,1.140307433,0.386096789,0.501571109,1.376167385,2.281056857,0.919798876,0.152432441,0.095151608,0,0.139344979,1.208739688
335,37211,San Francisco Shock,Atlanta Reign,1,32144.86709,65091.79203,26.27240792,66.12107309,220.7139959,398.4834042,8588.121857,15722.47956,9084.198205,24245.00197,21395.63087,42842.24411,21845.36781,46635.20782,22.945704,36.82903554,46.33783405,92.57556749,19.85554824,25.63939815,21395.63087,42842.24411,0.572233493,1.128183591,15.93335712,38.96939122,159.6177909,449.4845261,15.03154769,21.56517923,1941.900426,3244.10586,1720.432849,2700.886564,297.8823757,464.0635053,361.483434,766.6870041,360,600,17.59377819,33.79734575,14.07006857,26.48985582,288.638705,693.7499686,18.03711587,32.33245767,0.209877892,0.815096255,10870.64667,27252.74174,5.833000842,9.556458012,1.731969479,2.867992891,0.306005152,0.572663604,5246.197222,21435.40121,0.951742475,1.220654308,0.375125193,1.5234662,3.038785845,1.406047266,0.874802297,0.549629127,0.363704933,0.078518447,2.286567858,0
336,37150,Toronto Defiant,Florida Mayhem,0,35083.87437,58046.46938,30.18055708,75.10640259,225.1940286,631.3068354,13775.3741,12991.0908,14157.15486,20144.19112,19746.13764,40383.97663,20992.50056,37304.0901,20.19110479,21.79302316,47.87372973,108.639685,17.46407072,33.04563275,19746.13764,40383.97663,0.896339851,2.122387126,16.73276775,44.26243939,190.7619424,362.6199676,14.39845073,24.84135913,1961.206838,3379.776633,1679.68986,2804.265517,300.3061724,545.562167,408.3467166,658.7734892,360,600,16.16352553,31.29539469,12.89379115,26.78205172,286.9277795,663.186667,19.67771936,37.5509668,0.229101942,0.487649668,12015.6215,23202.85451,3.294091273,14.28110344,0.752286668,3.562920533,0.136326822,0.62588249,5765.294526,21128.26091,0.705291296,1.286557859,0.321951781,0.9548763,1.513305964,2.366989672,0.919798876,0.243574515,0.095151608,0.081191505,0.139344979,0
337,37149,San Francisco Shock,Dallas Fuel,0,33427.29796,58242.54545,34.71796271,66.54673033,239.9607091,356.7071376,8276.616062,18427.07989,9002.236396,27747.14142,22751.40544,33997.05914,21137.40749,38132.77701,20.30794262,38.21504033,57.20854682,95.94255868,22.21349692,28.4774683,22751.40544,33997.05914,0.726750309,1.477255867,20.76150238,27.9143163,190.2796958,337.0955503,18.23219503,27.796254,1970.849041,3236.528205,1713.660015,2938.589605,298.7641934,529.1407505,368.9571993,525.8865347,360,600,17.81566363,29.67553919,13.96505811,23.38186036,298.312737,374.2279123,23.55842073,35.26110564,0.277087187,0.918360053,11581.39363,20715.25285,6.20795253,9.948218055,1.724732055,1.071608351,0.258512027,0.152675537,6198.920275,8930.193774,0.901907994,1.436843002,0.287494862,1.59987576,2.668166297,1.858111854,0.261712793,0.853718658,0.094222136,0,2.286567858,0.19893504
338,37148,Washington Justice,Florida Mayhem,0,29475.3089,50579.56875,29.57392101,71.23333682,275.8843653,552.3612498,6697.938881,8411.460888,2664.360917,20984.20121,21334.7378,40343.63916,19001.07909,38824.73237,16.47866444,24.90974624,51.72747891,102.9686133,21.96224855,30.91066179,21334.7378,40343.63916,0.6333297,2.292089559,19.68382701,42.46511134,181.1503026,348.8856524,19.80725029,26.02548065,2006.528957,3356.773186,1682.196395,2758.78349,318.3185577,475.5792856,414.2427303,699.3206279,360,600,16.12200934,31.99499515,12.39194404,27.74943661,175.3157029,687.5263427,23.04788851,33.92283125,0.191309347,0.824614726,11725.1714,23754.27593,3.021294392,13.8549496,0.797532717,3.08797054,0.109088609,0.58091358,4600.91897,23212.07851,0.901250067,1.179118074,0.601728796,1.129458348,1.640332992,1.904238718,0.164020085,0,0.054673362,0,0,0
339,37147,Houston Outlaws,Dallas Fuel,0,29349.83257,52392.86117,36.18616964,66.13783246,198.6180997,335.1528527,8025.449244,17203.03321,11156.63224,26273.74242,19957.62385,34089.32193,22577.77817,36513.1722,22.25414505,40.90176901,54.59531618,96.44159548,18.07212006,29.47077483,19957.62385,34089.32193,0.459845719,1.606799745,15.28784253,29.75029848,194.556458,309.5735294,13.92704836,27.60780581,1947.150582,3207.331392,1763.475624,2958.865912,291.2782026,587.8682001,321.8073036,511.338531,360,600,17.74376865,28.21136571,14.65897094,20.70871159,326.6057991,417.0469318,18.68828254,38.33433943,0.337026483,0.832988187,11834.76661,18669.33452,7.106430099,8.803128266,1.750155704,1.322343386,0.254956843,0.181254141,7177.886835,7303.940616,0.855205625,1.439562165,0.923894874,1.280474303,1.59490165,2.133623177,1.481219563,0,0.059248783,0,0.587458154,0.19893504
340,37280,Toronto Defiant,Paris Eternal,1,39767.38283,56456.91658,27.43546418,62.5291549,284.097214,437.6804815,18077.36121,18517.09069,19099.93265,26692.38095,20844.52136,36897.62923,21115.02668,35010.18635,18.83939804,31.25063691,43.42126996,96.06859668,15.83946925,33.17660437,20844.52136,36897.62923,0.294277262,1.561448286,13.10729135,40.35634326,178.635852,371.7397438,12.17071677,24.07079268,1983.6751,3294.197098,1734.027579,2998.873572,335.1663203,525.8275236,339.2719089,469.6057483,360,600,18.38485602,32.57532207,14.5086079,26.64509763,200.8182226,500.3652964,16.31412945,39.34310147,0.14633652,0.362837416,12042.39572,19303.68692,3.6985997,12.80914341,1.077572916,1.663799614,0.199460435,0.324463214,6276.476018,12552.14935,0.856651263,1.582194064,0.498082383,0.447955188,1.986430006,2.429979914,0.524151665,0,0.052415167,0,1.015852992,1.704762404
341,37279,London Spitfire,Florida Mayhem,0,33169.41984,68082.57803,22.98693548,57.2970385,229.2174202,418.6612422,10584.31551,18911.7166,17485.23752,30401.40334,22005.98201,47929.6294,25034.3489,52669.61057,22.17871447,31.9579368,37.31771297,83.54582151,14.086796,25.8769481,22005.98201,47929.6294,0.385031529,2.0445458,12.36554294,35.13061035,200.5067819,572.5225071,8.394116039,13.69788858,1949.268946,3292.457685,1701.777623,2832.818192,281.6369913,373.0122373,368.6627967,607.700437,360,600,20.74555607,41.8591554,18.25200388,39.6785853,385.8670646,781.800866,15.9117459,28.72837245,0.24398149,0.371834906,13822.65991,33167.58025,4.759092864,11.42846156,0.534979659,2.062591368,0.082755201,0.495465609,8800.320938,23032.58257,0.92071491,1.247620569,0.423113333,0.410443911,1.629290951,2.183314779,0.235621298,0.139847725,0.176715973,0,0.836025288,0.69377682
342,37290,Hangzhou Spark,Guangzhou Charge,1,36391.34613,51572.56069,26.81818298,43.72688774,269.0255212,416.6709782,11111.04437,15277.81289,13970.60624,21962.89589,20874.59449,32816.33711,20857.82789,34233.77321,18.02773483,31.46877094,43.30303443,71.98199418,16.17395392,28.04947046,20874.59449,32816.33711,0.598371116,1.299287587,12.19499031,21.43025503,198.3627253,329.3920903,10.18896956,16.24796362,1984.306543,3290.856472,1796.74003,3013.280991,309.5542843,550.7471701,292.8915655,463.8172068,360,600,18.79847164,28.93175946,16.08575334,23.60093501,222.2845834,520.7212045,17.39963663,25.16220621,0.310897532,0.205635983,10445.82283,17213.49543,7.858184128,10.63505062,1.059660335,2.35608299,0.16459167,0.278098091,7415.189917,7803.043887,0.801925647,1.283359902,0.504123232,0.599685861,1.770248508,2.797308447,1.100094106,0,0.457867869,0,0.078250377,0.381223141
343,37289,Shanghai Dragons,Chengdu Hunters,1,33467.73656,52105.83574,34.64781773,58.07091328,279.8600246,454.1443553,7983.082969,13951.53875,16368.0626,16480.887,24237.39364,36759.72439,21006.27956,33427.73162,17.30709993,27.64786708,55.01012856,93.49506189,20.08363643,35.30133581,24237.39364,36759.72439,0.81018374,0.73755707,17.75422438,27.14870956,196.4858577,378.6201064,17.22726593,23.71342769,1997.336593,3335.089599,1645.013862,2850.894158,276.6565127,515.1486659,429.3071287,618.3200589,360,600,19.57175747,30.3129878,17.37729066,24.71155502,252.5981917,347.117921,21.46815651,37.47960235,0.278674405,0.122812803,12707.69243,18375.08985,7.117051415,12.92221174,1.128318058,2.298990475,0.208702823,0.28494305,9300.479698,14447.06139,1.028379163,1.573925444,0.700730919,0.444430434,1.351184289,3.403507535,0.550218951,0,0.183406317,0,0.401945495,1.282951351
344,37288,Philadelphia Fusion,New York Excelsior,0,30416.6909,46639.3722,30.46110841,46.17266559,261.1891805,544.352971,8302.689342,10755.67362,12229.69669,21309.95439,19885.42848,34811.84654,19506.3046,34707.14769,16.33547551,28.85536285,48.89468379,75.86155779,18.19431948,29.34417318,19885.42848,34811.84654,0.807460144,0.319445951,13.20282286,21.64893445,204.0555467,281.3394211,11.78033523,18.78570928,1999.744636,3322.848027,1745.956899,2957.562973,271.6247966,539.208342,345.036493,491.8007179,360,600,17.81804928,34.22723397,15.12819951,30.70189203,326.5146021,471.5180806,19.21217344,27.13360397,0.239255892,0.344719016,10240.24523,19140.71324,8.203209966,12.16605539,1.952264472,2.360607435,0.256259999,0.623480385,8022.879338,14052.14846,0.743484485,1.68427369,0.165299039,0.646969263,2.141232601,2.454258481,0.263151937,0,0,0,0.638844791,0.706012037
345,37278,Washington Justice,Paris Eternal,0,41395.73327,67206.80568,37.65037498,62.71807889,307.312545,395.9661102,12842.67143,23711.69481,19902.09842,28289.69599,27928.76959,36218.47071,28130.10026,35662.0224,18.02501728,33.35257454,55.79648665,96.44611287,17.97276873,33.38242584,27928.76959,36218.47071,0.934498931,1.972892564,23.58658117,40.76503188,315.0750487,389.4298217,9.502954986,23.60981821,1980.026692,3270.729067,1794.3882,2976.666924,297.0229859,543.9297529,268.9314061,490.9260964,360,600,25.17950962,31.85875813,23.30284513,25.60221198,253.2164331,548.6206916,20.74926681,39.97029313,0.173342942,0.345608142,17313.69559,19024.22829,7.724279442,14.44921054,1.075635026,2.167664483,0.246706531,0.394060507,11357.42409,11849.13992,1.033974381,1.547000749,0.630062402,0.33465364,1.669875627,2.069194309,0.230167207,0,0.153444804,0,0.371303302,0.984220342
346,37277,Houston Outlaws,Atlanta Reign,0,39388.60792,63357.27327,37.37107125,63.49095371,330.1973618,637.7874738,13955.96068,20182.69721,19249.41847,28271.83255,23989.64561,40646.56668,21738.66038,32751.77466,15.78539043,23.60515762,57.77338489,101.7139474,20.29693746,37.92846706,23989.64561,40646.56668,0.745802447,0.802656163,20.95713838,38.50769682,230.4692058,359.4268509,14.32398253,29.8132533,2007.406428,3385.836702,1761.591898,2728.442226,292.9058543,536.7152078,300.7454144,708.5169962,360,600,21.05951802,33.80804498,18.06444264,31.18576658,293.9066008,484.7828395,20.87928871,42.34307486,0.105376169,0.294526622,12874.55277,20531.64028,8.218220145,9.24291043,0.755063384,1.892010769,0.115851793,0.283795189,9101.778502,16468.32441,0.867242422,1.891962139,0.398290053,0.533458617,1.700829611,4.20055705,1.153133664,0.891507797,0.262075833,0.297169266,1.09178722,2.881694107
347,37276,Toronto Defiant,Boston Uprising,0,43407.78853,60397.69639,32.78682202,71.81363944,317.0816115,472.2233213,17442.77121,18716.98353,18752.25816,28528.12384,21559.01388,39804.5133,20522.95133,40660.01005,17.32213506,34.67102221,51.33610264,102.4721572,18.45030583,30.1436924,21559.01388,39804.5133,0.506057933,1.579975678,12.83922243,26.36524706,154.6446726,344.3302187,13.39050104,22.34601114,1996.835097,3259.49014,1700.663741,2994.702268,345.0463641,585.5619401,375.0168642,466.3646841,360,600,17.90155927,35.44306402,14.2372279,30.48763925,256.8760172,483.6658592,19.7385881,36.10541173,0.098974787,0.514825344,11998.64993,22994.15578,6.052598247,14.93064971,1.340643218,1.773810135,0.219704148,0.318340096,6111.574812,14946.30899,0.922373306,1.544522334,0.348758214,0.711645342,2.121893056,1.694898912,0.644519946,0.549901779,0.172783447,0,0.494873937,0.386954673
348,37287,Shanghai Dragons,Hangzhou Spark,0,34463.36085,63339.45814,40.05522598,45.59092579,309.1475142,472.249619,8517.00521,19675.03708,14765.38123,21700.88073,23385.97209,33574.23553,20374.45246,31966.87846,16.61990013,31.26678698,62.26325503,72.04276278,21.85458592,26.38153746,23385.97209,33574.23553,0.895858596,1.227460603,19.62805173,23.9343287,190.5775629,310.7855405,17.99507785,17.76896097,2001.393926,3299.890541,1684.971952,3007.468772,294.2861368,582.0651977,399.912755,485.2809847,360,600,18.823074,28.61686077,15.48052385,23.32188508,247.810983,365.1573795,23.76484839,29.78874403,0.353443128,0.070299536,12160.14741,15585.09786,8.632663921,12.16995132,1.105718684,2.02595367,0.199116956,0.419145421,8221.192276,7694.145574,1.030308286,1.490854143,0.442132135,0.550135076,1.40256653,2.378598759,0.807243521,1.999608084,0.183406317,0.831333218,0.390252254,0.198637397
349,37286,New York Excelsior,Guangzhou Charge,0,26992.08551,50243.44628,27.09632493,42.42137986,348.90504,491.1572504,4715.76562,14341.1512,13969.29884,19846.49771,20317.65116,32049.20473,21206.1911,32843.45835,18.3189149,28.50979798,43.71304454,68.60807496,16.45016028,26.01352217,20317.65116,32049.20473,0.220217767,0.998344,13.80634901,22.51604247,176.7162258,296.2292391,10.05438415,14.15716434,1985.83316,3320.936813,1766.954403,3029.345096,375.2595396,598.9266072,316.8475503,472.7813332,360,600,19.78777951,27.85536219,16.91917118,21.02099597,234.8272618,535.2042135,14.71674603,26.56035499,0.166559328,0.173172936,11594.57051,16108.96619,7.262958555,10.76140982,1.088326872,2.60307068,0.396489147,0.329126812,8995.095158,9162.231472,1.182898817,1.362805779,0.106276992,0.465445591,1.56917305,2.067763122,0,0,0,0,0.141702656,0.179862736
350,37285,Philadelphia Fusion,Chengdu Hunters,0,33537.12723,53623.72521,32.23687751,62.86276802,278.0837553,567.5258922,9513.032002,14494.90403,13229.2369,13751.04887,19175.43459,37380.73244,18955.71898,31398.96852,14.76174139,24.66562918,51.32532191,101.9403038,18.73697188,39.00954626,19175.43459,37380.73244,0.745921085,1.030977313,14.13831788,36.80022984,217.6609614,397.079736,12.05260407,31.2547923,2012.381739,3365.93978,1751.245913,2875.533809,283.0408226,590.9168336,339.8580026,608.2282978,360,600,17.14065106,29.72353849,13.41517946,24.20393239,318.6994955,393.8641901,19.22506092,41.0885133,0.351472523,0.067989483,10372.22266,16962.92589,7.592068296,16.04018777,1.636859204,2.776184321,0.171068105,0.383711413,6481.452067,13162.06266,0.724750308,1.80082796,0.118082513,0.170313833,2.294053193,3.287992001,0.463976935,0,0.084359443,0,0.53512601,0.804366861
351,37275,London Spitfire,Atlanta Reign,0,37118.48028,67984.09795,23.74582046,65.60343792,187.8305757,612.9197883,10976.03151,21902.05371,16718.74052,28241.36522,22373.00654,38900.43338,24936.51657,34802.31599,25.10117161,25.50431539,37.51251019,102.9808219,13.64513045,37.30636065,22373.00654,38900.43338,1.09085035,1.086749491,12.48526122,36.78466465,180.0870299,312.657692,9.195118942,28.38474775,1918.407256,3364.483963,1715.759288,2782.304373,298.1401109,533.84215,365.6409123,662.9310847,360,600,19.47392143,33.17498769,16.52364433,28.90297132,369.7688817,551.7853301,14.62904968,43.62816512,0.121559272,0.071023332,12589.29606,21327.72076,5.345010891,9.997143096,0.56621557,2.192823012,0.095158797,0.343284415,8006.541653,13446.66109,0.921576512,1.792130369,0.187492035,0.380978659,1.180061128,3.323262804,0,1.956857778,0,0.723309258,0.423688017,2.587167485
352,37274,Washington Justice,Boston Uprising,0,39673.75464,59362.59773,40.1265308,63.00692143,291.4368373,377.4936813,10358.52694,19124.35706,17091.80207,27752.65032,28787.43814,37283.29253,26495.46191,42662.14383,15.56567559,38.79998838,60.27835237,90.35616239,20.02180798,27.1256655,28787.43814,37283.29253,1.071655179,1.345579369,24.36586893,25.29380676,319.3737537,388.4653428,11.2319046,17.89986232,2001.928364,3226.245436,1723.165228,2946.105362,215.7507466,516.8097344,340.9401064,525.8567979,360,600,25.18027783,34.44780681,23.71839352,29.22409367,334.3252442,554.6388033,23.50119179,32.44124901,0.130013581,0.223575457,16460.7974,23148.97433,7.690566031,16.47287784,1.436606244,1.908862323,0.251234172,0.361271117,11808.30527,14435.0833,0.771442327,1.34336181,0.413415597,0.697481828,1.733893556,1.076890592,0,1.842971519,0.033393041,0.184724248,0.064413693,0.131213332
353,37273,Houston Outlaws,Florida Mayhem,1,40680.80763,72165.48556,39.85726687,60.0969139,306.1522523,421.0049988,15033.71688,19317.28842,18541.54833,30222.221,23300.69836,48654.48832,21337.87356,50771.04018,15.85250681,30.8685062,60.62333105,87.34911632,20.63281198,26.94809955,23300.69836,48654.48832,0.858056237,1.780200273,22.04191702,38.73582303,222.0854421,574.3105964,14.91324635,15.26317242,2004.795765,3297.733225,1738.125976,2846.989086,283.3902565,380.6379211,329.7897277,597.3571718,360,600,20.13501531,41.06481706,17.25515114,39.40523039,329.1199306,834.5943248,22.43983399,32.49182792,0.133252191,0.304102874,12426.98833,31448.22571,7.755198399,12.55305494,0.840190851,2.711675257,0.109560816,0.547802888,9241.360327,21049.53014,0.815069026,1.252539657,0.649549107,0.694537239,1.77295619,1.994929533,1.153133664,0.139847725,0.262075833,0,0.689646564,0
354,37272,London Spitfire,Dallas Fuel,0,39311.43823,72905.57182,23.99836588,83.52667191,210.0451491,608.7445254,13021.84291,14036.23533,16368.37831,32788.20486,19641.20175,58598.73981,23573.85681,56573.93709,24.14293773,26.00980096,37.6105622,118.0382062,13.49297786,34.19526591,19641.20175,58598.73981,1.218358955,2.08397881,12.75776901,53.71474156,187.9736994,711.4196362,9.092123339,13.38901347,1929.335456,3338.36587,1708.098694,2917.74392,331.8086208,381.769115,375.3790747,499.2171987,360,600,17.48637072,47.56033156,14.31200963,47.34476333,298.460493,513.9386466,12.74437932,40.33066633,0.119218463,0.316268391,11847.24763,37696.23961,4.903964847,19.03046175,0.756308073,2.490770038,0.113815454,0.399527413,5727.921586,27661.41822,0.801277626,1.368242247,0.117885709,0.60016721,1.040848477,1.839315242,0.064924707,0,0.129849414,0,0.423688017,0
355,37271,Vancouver Titans,Los Angeles Gladiators,0,36552.60785,66921.88633,17.06486781,77.41873458,250.9490373,473.4846436,10126.75227,23640.34812,19362.01941,31083.44579,24989.50004,41521.52039,30427.22188,38917.72586,27.15037392,28.43012658,26.3423944,114.2390319,9.217621849,36.76056433,24989.50004,41521.52039,0.359428465,2.383181747,9.841744082,40.42128697,182.5537521,429.3109255,5.459084573,23.67630775,1904.088717,3321.467676,1755.828319,2813.347494,362.8066913,467.7878405,320.8917016,644.400113,360,600,24.65257907,34.30005035,21.87924331,30.69139289,221.1541913,453.2854183,10.2176935,44.70206235,0.059904744,0.059732999,16177.91314,23261.99806,2.652043146,14.64470835,0.179714233,2.089072851,0.023961898,0.298476074,11855.36144,14215.97423,1.231074598,1.285325592,0.53527454,0.212855336,0.903857505,2.296426188,0,1.30153987,0,0.306244675,0.08915078,1.431923162
356,37284,Shanghai Dragons,Los Angeles Valiant,1,32243.42852,44583.10108,35.44443902,33.5955092,280.959923,437.6585978,8214.471348,13365.24982,13961.73523,15806.31063,21631.63154,29960.09835,21876.36226,38028.48391,17.94805535,36.4026931,54.9993038,55.37579159,19.33897639,21.71229291,21631.63154,29960.09835,0.452885834,0.757991448,18.89754373,12.19340192,216.5740411,225.9392382,14.72252489,15.46623235,1990.274259,3250.459591,1731.021982,3022.366814,306.2271647,618.3186862,355.1984693,469.3185719,360,600,18.54410499,29.59976961,14.20057442,24.44111427,264.8197895,616.9434445,20.53115662,24.95057486,0.21588839,0.067989483,12542.17641,18501.89341,8.751572799,10.40848748,1.00002752,2.272561402,0.185520586,0.566198513,8409.206393,9464.159572,1.005404429,1.699653138,0.258725818,0.52978216,1.649699995,2.092833793,0.441208399,1.223810691,0,0.271957931,0.344400674,0.305599437
357,37283,Seoul Dynasty,New York Excelsior,1,35092.868,52369.55308,27.89208258,50.6946853,233.5977684,639.2605697,11605.21216,9445.461792,10819.00517,23002.50546,20684.86929,34511.50792,19559.50081,34139.78115,17.87299609,28.5360306,45.28807808,80.23935193,17.16697868,29.31994464,20684.86929,34511.50792,0.572995954,0.509778656,14.21201783,22.53618578,197.5055925,311.8837666,13.69818112,18.76532346,1986.803601,3326.613641,1733.97342,2947.759332,301.8935429,656.6970536,356.2888861,537.6321536,360,600,17.0454748,32.32159604,12.9786212,27.58670563,290.0717289,383.5731096,18.75183293,26.09161197,0.229016817,0.224721982,10504.72032,18481.72028,4.719324384,14.04250688,1.722213952,1.987456534,0.293360206,0.57559198,4895.290639,14963.9083,0.8273709,2.065420904,0.087376105,0.130417295,1.370874813,2.49981884,0,0,0,0,0.421399799,0
358,37270,London Spitfire,Houston Outlaws,0,42121.16527,75143.71597,26.53169219,65.00220914,226.2233308,524.2392486,13613.69642,26103.63193,14541.31834,32742.54766,19168.38867,39110.70605,22153.70269,35261.28916,24.43686483,26.98422608,41.0773537,99.7087016,14.28394415,34.46247125,19168.38867,39110.70605,1.14996599,2.090777691,15.343499,35.50570026,173.1808991,385.1833679,10.23667779,25.67342702,1925.858985,3333.834641,1710.133536,2895.552028,364.8630451,531.1741152,385.9948216,566.1246912,360,600,15.88195838,31.89444021,11.85807242,26.77288625,268.3898263,446.5173006,12.81313219,38.07975727,0.261717347,0.244021213,10521.19853,20202.49906,5.8993553,11.3750548,1.256006327,1.620191789,0.17926709,0.24268711,3953.23534,14234.34912,0.819953199,1.513506392,0.207423591,1.159617356,1.027320832,3.052833871,0.919918013,3.464725346,0.30797302,0.822502031,0.035624721,0.465198473
359,37269,Toronto Defiant,San Francisco Shock,0,42859.12843,70781.33415,35.94457826,77.6846246,293.7706564,481.3517346,14592.39025,19495.29505,16725.39671,32096.1201,22476.24635,50334.00128,21057.33664,49405.81846,17.16648713,28.3786461,56.12864113,111.1609148,20.06584127,32.84145525,22476.24635,50334.00128,1.229928732,2.559017525,15.28037169,47.96437309,186.269854,534.1511933,14.75702494,22.03206265,1995.339436,3320.00974,1692.845923,2883.835376,322.8184344,372.6300747,387.8625633,542.9176709,360,600,18.09154535,43.72800734,14.61545819,43.29549221,324.3742361,460.3299987,23.55616358,38.4082488,0.118221603,0.634834994,11926.53339,30472.41364,7.898932556,15.12833456,1.521930546,2.210469945,0.277636284,0.452511868,6163.327759,20940.87734,0.918776059,1.220823567,0.335101811,0.758651327,1.782958565,1.754209535,0.644519946,0.299523721,0.172783447,0,0.262075833,0.594756398
360,37268,Los Angeles Gladiators,Atlanta Reign,1,39699.89404,67616.43904,40.69479998,60.85372537,283.5082285,633.3472953,12255.26901,18178.43022,17846.80714,26464.35357,24375.3271,37016.65038,23006.90427,34565.83044,18.10937895,25.83568807,60.71878963,96.56181468,19.94477848,35.58222728,24375.3271,37016.65038,1.348750167,1.301209977,21.48298023,28.8746611,256.7224176,310.4064634,12.36042553,24.30744472,1982.765761,3351.193597,1685.288337,2748.911435,292.8535492,565.9338976,395.2467813,715.5183987,360,600,19.96248282,31.79030601,17.9347659,27.44124008,307.9484707,562.9685639,24.05495201,37.97144245,0.079211175,0.125862029,13089.3177,20494.59315,8.328179945,11.17233845,1.168519042,2.218295898,0.203190404,0.389470707,8709.75779,14857.39475,0.757362077,1.88952845,0.487929276,0.306562755,1.383439583,3.329158483,0.780923922,1.956857778,0.183746805,0.723309258,0.321556909,2.283608189
